7.8000002,0.60000002,0.14,2.4000001,0.086000003,3,15,0.9975,3.4200001,0.60000002,10.8,6
8.1000004,0.38,0.28,2.0999999,0.066,13,30,0.99680001,3.23,0.73000002,9.6999998,7
5.6999998,1.13,0.090000004,1.5,0.17200001,7,19,0.99400002,3.5,0.47999999,9.8000002,4
7.3000002,0.44999999,0.36000001,5.9000001,0.074000001,12,87,0.99779999,3.3299999,0.82999998,10.5,5
7.3000002,0.44999999,0.36000001,5.9000001,0.074000001,12,87,0.99779999,3.3299999,0.82999998,10.5,5
8.8000002,0.61000001,0.30000001,2.8,0.088,17,46,0.99760002,3.26,0.50999999,9.3000002,4
7.5,0.49000001,0.2,2.5999999,0.33199999,8,14,0.99680001,3.21,0.89999998,10.5,6
8.1000004,0.66000003,0.22,2.2,0.068999998,9,23,0.99680001,3.3,1.2,10.3,5
6.8000002,0.67000002,0.02,1.8,0.050000001,5,11,0.99620003,3.48,0.51999998,9.5,5
4.5999999,0.51999998,0.15000001,2.0999999,0.054000001,8,65,0.99339998,3.9000001,0.56,13.1,4
7.6999998,0.935,0.43000001,2.2,0.114,22,114,0.99699998,3.25,0.73000002,9.1999998,5
8.6999998,0.28999999,0.51999998,1.6,0.113,12,37,0.99690002,3.25,0.57999998,9.5,5
6.4000001,0.40000001,0.23,1.6,0.066,5,12,0.99580002,3.3399999,0.56,9.1999998,5
5.5999999,0.31,0.37,1.4,0.074000001,12,96,0.99540001,3.3199999,0.57999998,9.1999998,5
8.8000002,0.66000003,0.25999999,1.7,0.074000001,4,23,0.9971,3.1500001,0.74000001,9.1999998,5
6.5999999,0.51999998,0.039999999,2.2,0.068999998,8,15,0.99559999,3.4000001,0.63,9.3999996,6
6.5999999,0.5,0.039999999,2.0999999,0.068000004,6,14,0.99550003,3.3900001,0.63999999,9.3999996,6
8.6000004,0.38,0.36000001,3,0.081,30,119,0.99699998,3.2,0.56,9.3999996,5
7.5999999,0.50999999,0.15000001,2.8,0.11,33,73,0.99550003,3.1700001,0.63,10.2,6
7.6999998,0.62,0.039999999,3.8,0.083999999,25,45,0.99779999,3.3399999,0.52999997,9.5,5
10.2,0.41999999,0.56999999,3.4000001,0.07,4,10,0.9971,3.04,0.63,9.6000004,5
7.5,0.63,0.12,5.0999999,0.111,50,110,0.99830002,3.26,0.76999998,9.3999996,5
7.8000002,0.58999997,0.18000001,2.3,0.075999998,17,54,0.9975,3.4300001,0.58999997,10,5
7.3000002,0.38999999,0.31,2.4000001,0.074000001,9,46,0.99620003,3.4100001,0.54000002,9.3999996,6
8.8000002,0.40000001,0.40000001,2.2,0.079000004,19,52,0.99800003,3.4400001,0.63999999,9.1999998,5
7.6999998,0.69,0.49000001,1.8,0.115,20,112,0.99680001,3.21,0.70999998,9.3000002,5
7.5,0.51999998,0.16,1.9,0.085000001,12,35,0.99680001,3.3800001,0.62,9.5,7
7,0.73500001,0.050000001,2,0.081,13,54,0.99659997,3.3900001,0.56999999,9.8000002,5
7.1999998,0.72500002,0.050000001,4.6500001,0.086000003,4,11,0.99620003,3.4100001,0.38999999,10.9,5
7.1999998,0.72500002,0.050000001,4.6500001,0.086000003,4,11,0.99620003,3.4100001,0.38999999,10.9,5
7.5,0.51999998,0.11,1.5,0.079000004,11,39,0.99680001,3.4200001,0.57999998,9.6000004,5
6.5999999,0.70499998,0.07,1.6,0.075999998,6,15,0.99620003,3.4400001,0.57999998,10.7,5
9.3000002,0.31999999,0.56999999,2,0.074000001,27,65,0.99690002,3.28,0.79000002,10.7,5
8,0.70499998,0.050000001,1.9,0.074000001,8,19,0.99620003,3.3399999,0.94999999,10.5,6
7.6999998,0.63,0.079999998,1.9,0.075999998,15,27,0.99669999,3.3199999,0.54000002,9.5,6
7.6999998,0.67000002,0.23,2.0999999,0.088,17,96,0.99620003,3.3199999,0.47999999,9.5,5
7.6999998,0.69,0.22,1.9,0.083999999,18,94,0.99610001,3.3099999,0.47999999,9.5,5
8.3000002,0.67500001,0.25999999,2.0999999,0.083999999,11,43,0.99760002,3.3099999,0.52999997,9.1999998,4
9.6999998,0.31999999,0.54000002,2.5,0.093999997,28,83,0.99839997,3.28,0.81999999,9.6000004,5
8.8000002,0.41,0.63999999,2.2,0.093000002,9,42,0.99860001,3.54,0.66000003,10.5,5
8.8000002,0.41,0.63999999,2.2,0.093000002,9,42,0.99860001,3.54,0.66000003,10.5,5
6.8000002,0.78500003,0,2.4000001,0.104,14,30,0.99659997,3.52,0.55000001,10.7,6
6.6999998,0.75,0.12,2,0.086000003,12,80,0.99580002,3.3800001,0.51999998,10.1,5
8.3000002,0.625,0.2,1.5,0.079999998,27,119,0.99720001,3.1600001,1.12,9.1000004,4
6.1999998,0.44999999,0.2,1.6,0.068999998,3,15,0.99580002,3.4100001,0.56,9.1999998,5
7.8000002,0.43000001,0.69999999,1.9,0.46399999,22,67,0.99739999,3.1300001,1.28,9.3999996,5
7.4000001,0.5,0.47,2,0.086000003,21,73,0.99699998,3.3599999,0.56999999,9.1000004,5
7.3000002,0.67000002,0.25999999,1.8,0.40099999,16,51,0.99690002,3.1600001,1.14,9.3999996,5
6.3000002,0.30000001,0.47999999,1.8,0.068999998,18,61,0.99589998,3.4400001,0.77999997,10.3,6
6.9000001,0.55000001,0.15000001,2.2,0.075999998,19,40,0.99610001,3.4100001,0.58999997,10.1,5
8.6000004,0.49000001,0.28,1.9,0.11,20,136,0.99720001,2.9300001,1.95,9.8999996,6
7.6999998,0.49000001,0.25999999,1.9,0.061999999,9,31,0.99659997,3.3900001,0.63999999,9.6000004,5
9.3000002,0.38999999,0.44,2.0999999,0.107,34,125,0.99779999,3.1400001,1.22,9.5,5
7,0.62,0.079999998,1.8,0.075999998,8,24,0.99779999,3.48,0.52999997,9,5
7.9000001,0.51999998,0.25999999,1.9,0.079000004,42,140,0.9964,3.23,0.54000002,9.5,5
8.6000004,0.49000001,0.28,1.9,0.11,20,136,0.99720001,2.9300001,1.95,9.8999996,6
8.6000004,0.49000001,0.28999999,2,0.11,19,133,0.99720001,2.9300001,1.98,9.8000002,5
7.6999998,0.49000001,0.25999999,1.9,0.061999999,9,31,0.99659997,3.3900001,0.63999999,9.6000004,5
5,1.02,0.039999999,1.4,0.045000002,41,85,0.99379998,3.75,0.47999999,10.5,4
4.6999998,0.60000002,0.17,2.3,0.057999998,17,106,0.9932,3.8499999,0.60000002,12.9,6
6.8000002,0.77499998,0,3,0.102,8,23,0.99650002,3.45,0.56,10.7,5
7,0.5,0.25,2,0.07,3,22,0.99629998,3.25,0.63,9.1999998,5
7.5999999,0.89999998,0.059999999,2.5,0.079000004,5,10,0.99669999,3.3900001,0.56,9.8000002,5
8.1000004,0.54500002,0.18000001,1.9,0.079999998,13,35,0.99720001,3.3,0.58999997,9,6
8.3000002,0.61000001,0.30000001,2.0999999,0.083999999,11,50,0.99720001,3.4000001,0.61000001,10.2,6
7.8000002,0.5,0.30000001,1.9,0.075000003,8,22,0.99589998,3.3099999,0.56,10.4,6
8.1000004,0.54500002,0.18000001,1.9,0.079999998,13,35,0.99720001,3.3,0.58999997,9,6
8.1000004,0.57499999,0.22,2.0999999,0.077,12,65,0.99669999,3.29,0.50999999,9.1999998,5
7.1999998,0.49000001,0.23999999,2.2,0.07,5,36,0.99599999,3.3299999,0.47999999,9.3999996,5
8.1000004,0.57499999,0.22,2.0999999,0.077,12,65,0.99669999,3.29,0.50999999,9.1999998,5
7.8000002,0.41,0.68000001,1.7,0.46700001,18,69,0.99730003,3.0799999,1.3099999,9.3000002,5
6.1999998,0.63,0.31,1.7,0.088,15,64,0.99690002,3.46,0.79000002,9.3000002,5
8,0.33000001,0.52999997,2.5,0.090999998,18,80,0.99760002,3.3699999,0.80000001,9.6000004,6
8.1000004,0.78500003,0.51999998,2,0.122,37,153,0.99690002,3.21,0.69,9.3000002,5
7.8000002,0.56,0.19,1.8,0.104,12,47,0.9964,3.1900001,0.93000001,9.5,5
8.3999996,0.62,0.090000004,2.2,0.083999999,11,108,0.9964,3.1500001,0.66000003,9.8000002,5
8.3999996,0.60000002,0.1,2.2,0.085000001,14,111,0.9964,3.1500001,0.66000003,9.8000002,5
10.1,0.31,0.44,2.3,0.079999998,22,46,0.99879998,3.3199999,0.67000002,9.6999998,6
7.8000002,0.56,0.19,1.8,0.104,12,47,0.9964,3.1900001,0.93000001,9.5,5
9.3999996,0.40000001,0.31,2.2,0.090000004,13,62,0.99659997,3.0699999,0.63,10.5,6
8.3000002,0.54000002,0.28,1.9,0.077,11,40,0.99779999,3.3900001,0.61000001,10,6
7.8000002,0.56,0.12,2,0.082000002,7,28,0.99699998,3.3699999,0.5,9.3999996,6
8.8000002,0.55000001,0.039999999,2.2,0.119,14,56,0.99620003,3.21,0.60000002,10.9,6
7,0.69,0.079999998,1.8,0.097000003,22,89,0.99589998,3.3399999,0.54000002,9.1999998,6
7.3000002,1.0700001,0.090000004,1.7,0.178,10,89,0.99620003,3.3,0.56999999,9,5
8.8000002,0.55000001,0.039999999,2.2,0.119,14,56,0.99620003,3.21,0.60000002,10.9,6
7.3000002,0.69499999,0,2.5,0.075000003,3,13,0.99800003,3.49,0.51999998,9.1999998,5
8,0.70999998,0,2.5999999,0.079999998,11,34,0.99760002,3.4400001,0.52999997,9.5,5
7.8000002,0.5,0.17,1.6,0.082000002,21,102,0.99599999,3.3900001,0.47999999,9.5,5
9,0.62,0.039999999,1.9,0.146,27,90,0.99839997,3.1600001,0.69999999,9.3999996,5
8.1999998,1.33,0,1.7,0.081,3,12,0.9964,3.53,0.49000001,10.9,5
8.1000004,1.33,0,1.8,0.082000002,3,12,0.9964,3.54,0.47999999,10.9,5
8,0.58999997,0.16,1.8,0.064999998,3,16,0.99620003,3.4200001,0.92000002,10.5,7
6.0999999,0.38,0.15000001,1.8,0.071999997,6,19,0.99550003,3.4200001,0.56999999,9.3999996,5
8,0.745,0.56,2,0.118,30,134,0.99680001,3.24,0.66000003,9.3999996,5
5.5999999,0.5,0.090000004,2.3,0.048999999,17,99,0.99370003,3.6300001,0.63,13,5
5.5999999,0.5,0.090000004,2.3,0.048999999,17,99,0.99370003,3.6300001,0.63,13,5
6.5999999,0.5,0.01,1.5,0.059999999,17,26,0.99519998,3.4000001,0.57999998,9.8000002,6
7.9000001,1.04,0.050000001,2.2,0.083999999,13,29,0.99589998,3.22,0.55000001,9.8999996,6
8.3999996,0.745,0.11,1.9,0.090000004,16,63,0.99650002,3.1900001,0.81999999,9.6000004,5
8.3000002,0.71499997,0.15000001,1.8,0.089000002,10,52,0.99680001,3.23,0.76999998,9.5,5
7.1999998,0.41499999,0.36000001,2,0.081,13,45,0.99720001,3.48,0.63999999,9.1999998,5
7.8000002,0.56,0.19,2.0999999,0.081,15,105,0.99620003,3.3299999,0.54000002,9.5,5
7.8000002,0.56,0.19,2,0.081,17,108,0.99620003,3.3199999,0.54000002,9.5,5
8.3999996,0.745,0.11,1.9,0.090000004,16,63,0.99650002,3.1900001,0.81999999,9.6000004,5
8.3000002,0.71499997,0.15000001,1.8,0.089000002,10,52,0.99680001,3.23,0.76999998,9.5,5
5.1999998,0.34,0,1.8,0.050000001,27,63,0.99159998,3.6800001,0.79000002,14,6
6.3000002,0.38999999,0.079999998,1.7,0.066,3,20,0.99540001,3.3399999,0.57999998,9.3999996,5
5.1999998,0.34,0,1.8,0.050000001,27,63,0.99159998,3.6800001,0.79000002,14,6
8.1000004,0.67000002,0.55000001,1.8,0.117,32,141,0.99680001,3.1700001,0.62,9.3999996,5
5.8000002,0.68000001,0.02,1.8,0.086999997,21,94,0.99440002,3.54,0.51999998,10,5
7.5999999,0.49000001,0.25999999,1.6,0.236,10,88,0.99680001,3.1099999,0.80000001,9.3000002,5
6.9000001,0.49000001,0.1,2.3,0.074000001,12,30,0.99589998,3.4200001,0.57999998,10.2,6
8.1999998,0.40000001,0.44,2.8,0.089000002,11,43,0.9975,3.53,0.61000001,10.5,6
7.3000002,0.33000001,0.47,2.0999999,0.077,5,11,0.99580002,3.3299999,0.52999997,10.3,6
9.1999998,0.51999998,1,3.4000001,0.61000001,32,69,0.99959999,2.74,2,9.3999996,4
7.5,0.60000002,0.029999999,1.8,0.094999999,25,99,0.995,3.3499999,0.54000002,10.1,5
7.5,0.60000002,0.029999999,1.8,0.094999999,25,99,0.995,3.3499999,0.54000002,10.1,5
7.0999999,0.43000001,0.41999999,5.5,0.07,29,129,0.99730003,3.4200001,0.72000003,10.5,5
7.0999999,0.43000001,0.41999999,5.5,0.071000002,28,128,0.99730003,3.4200001,0.70999998,10.5,5
7.0999999,0.43000001,0.41999999,5.5,0.07,29,129,0.99730003,3.4200001,0.72000003,10.5,5
7.0999999,0.43000001,0.41999999,5.5,0.071000002,28,128,0.99730003,3.4200001,0.70999998,10.5,5
7.0999999,0.68000001,0,2.2,0.072999999,12,22,0.99690002,3.48,0.5,9.3000002,5
6.8000002,0.60000002,0.18000001,1.9,0.079000004,18,86,0.99680001,3.5899999,0.56999999,9.3000002,6
7.5999999,0.94999999,0.029999999,2,0.090000004,7,20,0.99589998,3.2,0.56,9.6000004,5
7.5999999,0.68000001,0.02,1.3,0.071999997,9,20,0.99650002,3.1700001,1.08,9.1999998,4
7.8000002,0.52999997,0.039999999,1.7,0.075999998,17,31,0.9964,3.3299999,0.56,10,6
7.4000001,0.60000002,0.25999999,7.3000002,0.07,36,121,0.9982,3.3699999,0.49000001,9.3999996,5
7.3000002,0.58999997,0.25999999,7.1999998,0.07,35,121,0.99809998,3.3699999,0.49000001,9.3999996,5
7.8000002,0.63,0.47999999,1.7,0.1,14,96,0.99610001,3.1900001,0.62,9.5,5
6.8000002,0.63999999,0.1,2.0999999,0.085000001,18,101,0.99559999,3.3399999,0.51999998,10.2,5
7.3000002,0.55000001,0.029999999,1.6,0.071999997,17,42,0.99559999,3.3699999,0.47999999,9,4
6.8000002,0.63,0.07,2.0999999,0.089000002,11,44,0.99529999,3.47,0.55000001,10.4,6
7.5,0.70499998,0.23999999,1.8,0.36000001,15,63,0.9964,3,1.59,9.5,5
7.9000001,0.88499999,0.029999999,1.8,0.057999998,4,8,0.99720001,3.3599999,0.33000001,9.1000004,4
8,0.41999999,0.17,2,0.072999999,6,18,0.99720001,3.29,0.61000001,9.1999998,6
8,0.41999999,0.17,2,0.072999999,6,18,0.99720001,3.29,0.61000001,9.1999998,6
7.4000001,0.62,0.050000001,1.9,0.068000004,24,42,0.99610001,3.4200001,0.56999999,11.5,6
7.3000002,0.38,0.20999999,2,0.079999998,7,35,0.99610001,3.3299999,0.47,9.5,5
6.9000001,0.5,0.039999999,1.5,0.085000001,19,49,0.99580002,3.3499999,0.77999997,9.5,5
7.3000002,0.38,0.20999999,2,0.079999998,7,35,0.99610001,3.3299999,0.47,9.5,5
7.5,0.51999998,0.41999999,2.3,0.086999997,8,38,0.99720001,3.5799999,0.61000001,10.5,6
7,0.80500001,0,2.5,0.068000004,7,20,0.99690002,3.48,0.56,9.6000004,5
8.8000002,0.61000001,0.14,2.4000001,0.067000002,10,42,0.99690002,3.1900001,0.58999997,9.5,5
8.8000002,0.61000001,0.14,2.4000001,0.067000002,10,42,0.99690002,3.1900001,0.58999997,9.5,5
8.8999996,0.61000001,0.49000001,2,0.27000001,23,110,0.99720001,3.1199999,1.02,9.3000002,5
7.1999998,0.73000002,0.02,2.5,0.075999998,16,42,0.99720001,3.4400001,0.51999998,9.3000002,5
6.8000002,0.61000001,0.2,1.8,0.077,11,65,0.9971,3.54,0.57999998,9.3000002,5
6.6999998,0.62,0.20999999,1.9,0.079000004,8,62,0.99699998,3.52,0.57999998,9.3000002,6
8.8999996,0.31,0.56999999,2,0.111,26,85,0.9971,3.26,0.52999997,9.6999998,5
7.4000001,0.38999999,0.47999999,2,0.082000002,14,67,0.99720001,3.3399999,0.55000001,9.1999998,5
7.6999998,0.70499998,0.1,2.5999999,0.083999999,9,26,0.99760002,3.3900001,0.49000001,9.6999998,5
7.9000001,0.5,0.33000001,2,0.083999999,15,143,0.99680001,3.2,0.55000001,9.5,5
7.9000001,0.49000001,0.31999999,1.9,0.082000002,17,144,0.99680001,3.2,0.55000001,9.5,5
8.1999998,0.5,0.34999999,2.9000001,0.077,21,127,0.99760002,3.23,0.62,9.3999996,5
6.4000001,0.37,0.25,1.9,0.074000001,21,49,0.99739999,3.5699999,0.62,9.8000002,6
6.8000002,0.63,0.12,3.8,0.098999999,16,126,0.99690002,3.28,0.61000001,9.5,5
7.5999999,0.55000001,0.20999999,2.2,0.071000002,7,28,0.9964,3.28,0.55000001,9.6999998,5
7.5999999,0.55000001,0.20999999,2.2,0.071000002,7,28,0.9964,3.28,0.55000001,9.6999998,5
7.8000002,0.58999997,0.33000001,2,0.074000001,24,120,0.99680001,3.25,0.54000002,9.3999996,5
7.3000002,0.57999998,0.30000001,2.4000001,0.074000001,15,55,0.99680001,3.46,0.58999997,10.2,5
11.5,0.30000001,0.60000002,2,0.067000002,12,27,0.99809998,3.1099999,0.97000003,10.1,6
5.4000001,0.83499998,0.079999998,1.2,0.046,13,93,0.99239999,3.5699999,0.85000002,13,7
6.9000001,1.09,0.059999999,2.0999999,0.061000001,12,31,0.99479997,3.51,0.43000001,11.4,4
9.6000004,0.31999999,0.47,1.4,0.056000002,9,24,0.99694997,3.22,0.81999999,10.3,7
8.8000002,0.37,0.47999999,2.0999999,0.097000003,39,145,0.9975,3.04,1.03,9.3000002,5
6.8000002,0.5,0.11,1.5,0.075000003,16,49,0.99545002,3.3599999,0.79000002,9.5,5
7,0.41999999,0.34999999,1.6,0.088,16,39,0.99610001,3.3399999,0.55000001,9.1999998,5
7,0.43000001,0.36000001,1.6,0.089000002,14,37,0.99615002,3.3399999,0.56,9.1999998,6
12.8,0.30000001,0.74000001,2.5999999,0.094999999,9,28,0.99940002,3.2,0.76999998,10.8,7
12.8,0.30000001,0.74000001,2.5999999,0.094999999,9,28,0.99940002,3.2,0.76999998,10.8,7
7.8000002,0.56999999,0.31,1.8,0.068999998,26,120,0.99624997,3.29,0.52999997,9.3000002,5
7.8000002,0.44,0.28,2.7,0.1,18,95,0.99659997,3.22,0.67000002,9.3999996,5
11,0.30000001,0.57999998,2.0999999,0.054000001,7,19,0.99800003,3.3099999,0.88,10.5,7
9.6999998,0.52999997,0.60000002,2,0.039000001,5,19,0.99585003,3.3,0.86000001,12.4,6
8,0.72500002,0.23999999,2.8,0.082999997,10,62,0.99685001,3.3499999,0.56,10,6
11.6,0.44,0.63999999,2.0999999,0.059,5,15,0.99800003,3.21,0.67000002,10.2,6
8.1999998,0.56999999,0.25999999,2.2,0.059999999,28,65,0.99589998,3.3,0.43000001,10.1,5
7.8000002,0.73500001,0.079999998,2.4000001,0.092,10,41,0.99739999,3.24,0.70999998,9.8000002,6
7,0.49000001,0.49000001,5.5999999,0.059999999,26,121,0.99739999,3.3399999,0.75999999,10.5,5
8.6999998,0.625,0.16,2,0.101,13,49,0.99620003,3.1400001,0.56999999,11,5
8.1000004,0.72500002,0.22,2.2,0.071999997,11,41,0.99669999,3.3599999,0.55000001,9.1000004,5
7.5,0.49000001,0.19,1.9,0.075999998,10,44,0.9957,3.3900001,0.54000002,9.6999998,5
7.8000002,0.52999997,0.33000001,2.4000001,0.079999998,24,144,0.99655002,3.3,0.60000002,9.5,5
7.8000002,0.34,0.37,2,0.082000002,24,58,0.9964,3.3399999,0.58999997,9.3999996,6
7.4000001,0.52999997,0.25999999,2,0.101,16,72,0.9957,3.1500001,0.56999999,9.3999996,5
6.8000002,0.61000001,0.039999999,1.5,0.057,5,10,0.99524999,3.4200001,0.60000002,9.5,5
8.6000004,0.64499998,0.25,2,0.082999997,8,28,0.99814999,3.28,0.60000002,10,6
8.3999996,0.63499999,0.36000001,2,0.089000002,15,55,0.99744999,3.3099999,0.56999999,10.4,4
7.6999998,0.43000001,0.25,2.5999999,0.072999999,29,63,0.99615002,3.3699999,0.57999998,10.5,6
8.8999996,0.58999997,0.5,2,0.33700001,27,81,0.9964,3.04,1.61,9.5,6
9,0.81999999,0.14,2.5999999,0.089000002,9,23,0.99839997,3.3900001,0.63,9.8000002,5
7.6999998,0.43000001,0.25,2.5999999,0.072999999,29,63,0.99615002,3.3699999,0.57999998,10.5,6
6.9000001,0.51999998,0.25,2.5999999,0.081,10,37,0.99685001,3.46,0.5,11,5
5.1999998,0.47999999,0.039999999,1.6,0.054000001,19,106,0.99269998,3.54,0.62,12.2,7
8,0.38,0.059999999,1.8,0.078000002,12,49,0.99624997,3.3699999,0.51999998,9.8999996,6
8.5,0.37,0.2,2.8,0.090000004,18,58,0.99800003,3.3399999,0.69999999,9.6000004,6
6.9000001,0.51999998,0.25,2.5999999,0.081,10,37,0.99685001,3.46,0.5,11,5
8.1999998,1,0.090000004,2.3,0.064999998,7,37,0.99685001,3.3199999,0.55000001,9,6
7.1999998,0.63,0,1.9,0.097000003,14,38,0.99675,3.3699999,0.57999998,9,6
7.1999998,0.63,0,1.9,0.097000003,14,38,0.99675,3.3699999,0.57999998,9,6
7.1999998,0.64499998,0,1.9,0.097000003,15,39,0.99675,3.3699999,0.57999998,9.1999998,6
7.1999998,0.63,0,1.9,0.097000003,14,38,0.99675,3.3699999,0.57999998,9,6
8.1999998,1,0.090000004,2.3,0.064999998,7,37,0.99685001,3.3199999,0.55000001,9,6
8.8999996,0.63499999,0.37,1.7,0.26300001,5,62,0.9971,3,1.09,9.3000002,5
12,0.38,0.56,2.0999999,0.093000002,6,24,0.99924999,3.1400001,0.70999998,10.9,6
7.6999998,0.57999998,0.1,1.8,0.102,28,109,0.99564999,3.0799999,0.49000001,9.8000002,6
15,0.20999999,0.44,2.2,0.075000003,10,24,1.0000499,3.0699999,0.83999997,9.1999998,7
15,0.20999999,0.44,2.2,0.075000003,10,24,1.0000499,3.0699999,0.83999997,9.1999998,7
7.3000002,0.66000003,0,2,0.083999999,6,23,0.99830002,3.6099999,0.95999998,9.8999996,6
7.0999999,0.68000001,0.07,1.9,0.075000003,16,51,0.99685001,3.3800001,0.51999998,9.5,5
8.1999998,0.60000002,0.17,2.3,0.071999997,11,73,0.99629998,3.2,0.44999999,9.3000002,5
7.6999998,0.52999997,0.059999999,1.7,0.074000001,9,39,0.99615002,3.3499999,0.47999999,9.8000002,6
7.3000002,0.66000003,0,2,0.083999999,6,23,0.99830002,3.6099999,0.95999998,9.8999996,6
10.8,0.31999999,0.44,1.6,0.063000001,16,37,0.99849999,3.22,0.77999997,10,6
7.0999999,0.60000002,0,1.8,0.074000001,16,34,0.99720001,3.47,0.69999999,9.8999996,6
11.1,0.34999999,0.47999999,3.0999999,0.090000004,5,21,0.99860001,3.1700001,0.52999997,10.5,5
7.6999998,0.77499998,0.41999999,1.9,0.092,8,86,0.99589998,3.23,0.58999997,9.5,5
7.0999999,0.60000002,0,1.8,0.074000001,16,34,0.99720001,3.47,0.69999999,9.8999996,6
8,0.56999999,0.23,3.2,0.072999999,17,119,0.99675,3.26,0.56999999,9.3000002,5
9.3999996,0.34,0.37,2.2,0.075000003,5,13,0.99800003,3.22,0.62,9.1999998,5
6.5999999,0.69499999,0,2.0999999,0.075000003,12,56,0.99680001,3.49,0.67000002,9.1999998,5
7.6999998,0.41,0.75999999,1.8,0.611,8,45,0.99680001,3.0599999,1.26,9.3999996,5
10,0.31,0.47,2.5999999,0.085000001,14,33,0.99965,3.3599999,0.80000001,10.5,7
7.9000001,0.33000001,0.23,1.7,0.077,18,45,0.99624997,3.29,0.64999998,9.3000002,5
7,0.97500002,0.039999999,2,0.086999997,12,67,0.99564999,3.3499999,0.60000002,9.3999996,4
8,0.51999998,0.029999999,1.7,0.07,10,35,0.99575001,3.3399999,0.56999999,10,5
7.9000001,0.37,0.23,1.8,0.077,23,49,0.99629998,3.28,0.67000002,9.3000002,5
12.5,0.56,0.49000001,2.4000001,0.064000003,5,27,0.99989998,3.0799999,0.87,10.9,5
11.8,0.25999999,0.51999998,1.8,0.071000002,6,10,0.99680001,3.2,0.72000003,10.2,7
